"Date","Purchase_order_ID","Product_ID","Product_Name","Category1","Category2","Quantity","Unit_of_Measure","Unit_Price","Value","Supplier","Rabat","Type_order","Seasonality","Transport_Cost","Delivery_Expected","Delivery_Reality","Timeliness","Currency","Umowa_ramowa","Notes"
"11/19/2024","PO-001695","P-0307","Brother Printers 638","IT","Printers","5","szt.","1323.34","6616.7","PaperMax Sp. z o.o.","4.31%","ramowe","Q4","151.91","11/28/2024","11/28/2024","0","PLN","nie",""
"11/22/2024","PO-001696","P-0161","Mahle Filters Model 612","Automotive","Filters","5","szt.","256.16","1280.8","AutoServ SARL","1.23%","produkcjne","Q4","35.15","12/3/2024","12/3/2024","0","EUR","nie",""
"8/6/2025","PO-001697","P-0071","Samsung Monitors Model 493","IT","Monitors","200","szt.","490.55","98110.0","OfficeLine Sp. z o.o.","4.57%","produkcjne","Q3","120.63","8/8/2025","8/8/2025","0","PLN","tak",""
"10/30/2025","PO-001698","P-0025","BIC Pens Model 740","Office","Pens","10","szt.","4-Jan","41.0","LogiTrans S.r.l.","1.45%","ramowe","Q4","Apr-89","11/8/2025","11/8/2025","0","EUR","tak",""
"1/23/2025","PO-001699","P-0269","ABB Motors 671","Production","Motors","1","szt.","6816.38","6816.38","TechParts Sp. z o.o.","4.58%","produkcjne","Q1","203.86","1/27/2025","1/27/2025","0","PLN","tak",""
"7/21/2025","PO-001700","P-0187","Ansell Gloves Model 531","BHP","Gloves","5","para","61.33","306.65","IndustrialCo Sp. z o.o.","0.00%","awaryjne","Q3","14.35","7/27/2025","7/27/2025","0","PLN","nie",""
"12/24/2023","PO-001701","P-0320","Portwest Workwear Model 102","BHP","Workwear","5","szt.","325.91","1629.55","PaperMax Sp. z o.o.","0.00%","ramowe","Q4","38.46","1/3/2024","1/3/2024","0","PLN","tak",""
"7/20/2025","PO-001702","P-0022","Honeywell Gloves Model 259","BHP","Gloves","1","para","32.92","32.92","OfficeLine Ltd","2.24%","ramowe","Q3","Feb-54","7/28/2025","7/28/2025","0","EUR","tak",""
"4/27/2025","PO-001703","P-0118","HP Printers 478","IT","Printers","50","szt.","5116.82","255841.0","LogiTrans BV","0.00%","ramowe","Q2","4852.82","4/28/2025","4/28/2025","0","EUR","tak",""
"8/16/2024","PO-001704","P-0174","Makita Tools Model 673","Production","Tools","200","szt.","922.96","184592.0","PaperMax SARL","0.00%","katalogowe","Q3","1547.96","8/23/2024","8/22/2024","-1","EUR","nie",""
"8/3/2025","PO-001705","P-0319","Dell Monitors Model 855","IT","Monitors","100","szt.","828.56","82856.0","OfficeLine Sp. z o.o.","2.17%","ramowe","Q3","2102.21","8/8/2025","8/12/2025","4","PLN","nie","price anomaly"
"8/23/2025","PO-001706","P-0349","Xerox Paper Model 308","Office","Paper","250","op.","57.39","14347.5","ProMech Sp. z o.o.","2.02%","produkcjne","Q3","510.04","8/31/2025","8/31/2025","0","PLN","tak",""
"3/6/2025","PO-001707","P-0176","IKEA Office chairs 857","Office","Office chairs","10","szt.","561.05","5610.5","LogiTrans Sp. z o.o.","0.00%","ramowe","Q1","70.0","3/9/2025","3/9/2025","0","PLN","tak",""
"10/12/2025","PO-001708","P-0087","Asus Laptops 814","IT","Laptops","2","szt.","7325.82","14651.64","LogiTrans BV","0.00%","katalogowe","Q4","264.91","10/16/2025","10/16/2025","0","EUR","nie",""
"1/30/2024","PO-001709","P-0222","Wurth Screws Model 983","Production","Screws","5","szt.","0.54","2-Jul","TechParts Sp. z o.o.","4.58%","produkcjne","Q1","0.09","2/3/2024","2/7/2024","4","PLN","tak",""
"1/6/2025","PO-001710","P-0319","Dell Monitors Model 855","IT","Monitors","2","szt.","533.03","1066.06","AutoServ BV","4.55%","produkcjne","Q1","28-Apr","1/16/2025","1/16/2025","0","EUR","tak",""
"4/16/2025","PO-001711","P-0255","LG Monitors 764","IT","Monitors","5","szt.","1938.56","9692.8","AutoServ Sp. z o.o.","4.54%","produkcjne","Q2","250.92","4/21/2025","4/21/2025","0","PLN","tak",""
"2/20/2024","PO-001712","P-0119","Stabilo Pens Model 829","Office","Pens","5","szt.","Apr-35","21.75","LogiTrans Ltd","2.62%","produkcjne","Q1","Jan-76","2/26/2024","2/26/2024","0","EUR","nie",""
"1/19/2024","PO-001713","P-0121","Honeywell Gloves Rękawice 282","BHP","Gloves","20","para","44.12","882.4","AutoServ Sp. z o.o.","0.00%","ramowe","Q1","64.73","1/28/2024","1/29/2024","1","PLN","tak",""
"7/10/2025","PO-001714","P-0043","Honeywell Gloves Model 797","BHP","Gloves","1","para","32.55","32.55","EuroSupply S.r.l.","0.00%","awaryjne","Q3","2-Jan","7/12/2025","7/11/2025","-1","EUR","nie",""
"10/5/2024","PO-001715","P-0087","Asus Laptops 814","IT","Laptops","5","szt.","7790.76","38953.8","SafeGear S.r.l.","4.44%","produkcjne","Q4","1209.31","10/15/2024","10/15/2024","0","EUR","nie",""
"12/29/2023","PO-001716","P-0053","Brother Toner Model 588","Office","Toner","5","szt.","294.1","1470.5","AutoServ SARL","1.81%","produkcjne","Q4","29.74","1/11/2024","1/11/2024","0","EUR","tak",""
"4/19/2024","PO-001717","P-0183","Papyrus Paper Model 764","Office","Paper","100","op.","76.1","7610.0","LogiTrans Sp. z o.o.","2.33%","produkcjne","Q2","127.52","4/22/2024","4/22/2024","0","PLN","tak",""
"9/23/2025","PO-001718","P-0182","Castrol Oils 265L","Automotive","Oils","1","L","145.42","145.42","AutoServ Sp. z o.o.","4.59%","produkcjne","Q3","Aug-91","9/24/2025","9/24/2025","0","PLN","tak",""
"10/23/2025","PO-001719","P-0055","Mann Filters Model 376","Automotive","Filters","50","szt.","282.51","14125.5","EuroSupply SARL","4.57%","produkcjne","Q4","347.06","11/3/2025","10/31/2025","-3","EUR","tak",""
"1/3/2024","PO-001720","P-0254","Samsung Monitors Model 878","IT","Monitors","1","szt.","2414.5","2414.5","TechParts Ltd","3.57%","produkcjne","Q1","170.16","1/8/2024","1/8/2024","0","EUR","nie",""
"6/12/2025","PO-001721","P-0002","Navigator Paper 643 op.","Office","Paper","100","op.","26.46","2646.0","PaperMax GmbH","3.34%","produkcjne","Q2","118.77","6/25/2025","6/25/2025","0","EUR","nie",""
"6/13/2024","PO-001722","P-0258","IKEA Office chairs 451","Office","Office chairs","2","szt.","1644.83","3289.66","LogiTrans BV","0.00%","awaryjne","Q2","183.87","6/18/2024","6/23/2024","5","EUR","nie",""
"12/10/2023","PO-001723","P-0224","Mann Filters Model 604","Automotive","Filters","1","szt.","31.83","31.83","PaperMax S.r.l.","2.55%","ramowe","Q4","0.95","12/18/2023","12/27/2023","9","EUR","tak",""
"6/13/2025","PO-001724","P-0163","HP Toner 779","Office","Toner","20","szt.","1017.52","20350.4","TechParts Ltd","0.00%","ramowe","Q2","294.37","6/17/2025","6/17/2025","0","EUR","tak",""
"4/1/2025","PO-001725","P-0174","Makita Tools Model 673","Production","Tools","10","szt.","935.8","9358.0","SafeGear Sp. z o.o.","4.57%","ramowe","Q2","61.48","4/11/2025","4/12/2025","1","PLN","nie",""
"3/15/2025","PO-001726","P-0089","Brother Printers 286","IT","Printers","2","szt.","1474.8","2949.6","OfficeLine Sp. z o.o.","1.29%","produkcjne","Q1","144.45","3/17/2025","3/17/2025","0","PLN","tak",""
"8/18/2024","PO-001727","P-0027","IKEA Office chairs Model 477","Office","Office chairs","50","szt.","1876.43","93821.5","ProMech Sp. z o.o.","0.00%","ramowe","Q3","175.32","8/25/2024","8/24/2024","-1","PLN","tak",""
"11/18/2023","PO-001728","P-0145","ABB Motors Model 367","Production","Motors","5","szt.","8205.59","41027.95","SafeGear Sp. z o.o.","2.14%","produkcjne","Q4","319.6","11/28/2023","12/2/2023","4","PLN","tak",""
"7/26/2024","PO-001729","P-0326","Uvex Safety glasses 394","BHP","Safety glasses","2","szt.","170.69","341.38","EuroSupply SARL","2.14%","produkcjne","Q3","36.94","8/2/2024","8/2/2024","0","EUR","tak",""
"2/18/2024","PO-001730","P-0285","Honeywell Safety glasses Model 260","BHP","Safety glasses","1","szt.","40.54","40.54","OfficeLine Sp. z o.o.","1.87%","produkcjne","Q1","Feb-59","2/19/2024","2/19/2024","0","PLN","tak",""
"1/4/2024","PO-001731","P-0162","HP Laptops Model 453","IT","Laptops","1","szt.","3630.08","3630.08","EuroSupply SARL","4.58%","produkcjne","Q1","106.21","1/14/2024","1/14/2024","0","EUR","tak",""
"12/17/2023","PO-001732","P-0195","Uvex Safety glasses 971","BHP","Safety glasses","100","szt.","57.84","5784.0","ProMech Sp. z o.o.","3.63%","produkcjne","Q4","82.32","12/23/2023","12/23/2023","0","PLN","tak",""
"6/13/2024","PO-001733","P-0147","BIC Pens 969","Office","Pens","2","szt.","2-Sep","Apr-18","TechParts Ltd","0.00%","katalogowe","Q2","0.04","6/18/2024","6/18/2024","0","EUR","nie",""
"2/28/2024","PO-001734","P-0123","Ansell Gloves Model 483","BHP","Gloves","20","para","13.48","269.6","AutoServ Sp. z o.o.","1.41%","produkcjne","Q1","12-Jan","3/6/2024","3/6/2024","0","PLN","tak",""
"8/21/2024","PO-001735","P-0099","NTN Bearings 561","Automotive","Bearings","10","szt.","325.21","3252.1","IndustrialCo Sp. z o.o.","3.33%","produkcjne","Q3","181.5","8/30/2024","8/30/2024","0","PLN","tak",""
"7/17/2025","PO-001736","P-0197","Navigator Paper Model 100","Office","Paper","20","op.","62.77","1255.4","IndustrialCo Ltd","3.45%","produkcjne","Q3","77.88","7/25/2025","7/25/2025","0","EUR","tak",""
"12/5/2024","PO-001737","P-0213","Bosch Filters 747","Automotive","Filters","10","szt.","195.9","1959.0","PaperMax GmbH","1.75%","produkcjne","Q4","70.22","12/14/2024","12/14/2024","0","EUR","tak",""
"5/31/2024","PO-001738","P-0048","BIC Pens Model 308","Office","Pens","1","szt.","Jan-64","Jan-64","IndustrialCo Sp. z o.o.","2.76%","ramowe","Q2","0.17","6/4/2024","6/4/2024","0","PLN","tak",""
"6/22/2025","PO-001739","P-0055","Mann Filters Model 376","Automotive","Filters","2","szt.","275.05","550.1","EuroSupply SARL","4.62%","produkcjne","Q2","May-29","7/1/2025","6/28/2025","-3","EUR","tak",""
"12/28/2024","PO-001740","P-0051","Brother Printers 174","IT","Printers","2","szt.","3492.38","6984.76","LogiTrans Sp. z o.o.","4.59%","produkcjne","Q4","62.87","12/29/2024","12/29/2024","0","PLN","tak",""
"9/12/2024","PO-001741","P-0131","Castrol Oils 773L","Automotive","Oils","200","L","71.91","14382.0","ProMech Sp. z o.o.","4.59%","produkcjne","Q3","294.11","9/20/2024","9/20/2024","0","PLN","nie",""
"4/28/2024","PO-001742","P-0288","Portwest Workwear 617","BHP","Workwear","100","szt.","598.66","59866.0","IndustrialCo SARL","0.00%","ramowe","Q2","1506.08","5/12/2024","5/12/2024","0","EUR","nie",""
"12/25/2023","PO-001743","P-0189","Makita Tools Model 693","Production","Tools","10","szt.","632.09","6320.9","LogiTrans BV","0.00%","ramowe","Q4","340.88","12/29/2023","12/29/2023","0","EUR","tak",""
"5/31/2024","PO-001744","P-0129","Xerox Paper 768 op.","Office","Paper","20","op.","75.17","1503.4","TechParts Ltd","0.00%","katalogowe","Q2","33.62","6/6/2024","6/6/2024","0","EUR","nie",""
"12/6/2023","PO-001745","P-0282","3M Safety glasses 493","BHP","Safety glasses","2","szt.","185.83","371.66","IndustrialCo SARL","0.00%","ramowe","Q4","Apr-76","12/21/2023","12/22/2023","1","EUR","tak",""
"12/28/2023","PO-001746","P-0120","HP Printers 352","IT","Printers","200","szt.","2548.03","509606.0","OfficeLine Sp. z o.o.","4.60%","produkcjne","Q4","1397.46","12/29/2023","12/29/2023","0","PLN","tak",""
"4/9/2024","PO-001747","P-0127","Wurth Screws Model 509","Production","Screws","200","szt.","0.28","56.0","EuroSupply Sp. z o.o.","0.00%","awaryjne","Q2","4-Sep","4/22/2024","4/22/2024","0","PLN","nie",""
"8/24/2024","PO-001748","P-0043","Honeywell Gloves Model 797","BHP","Gloves","1","para","34.25","34.25","TechParts Sp. z o.o.","0.00%","awaryjne","Q3","May-24","8/31/2024","8/31/2024","0","PLN","nie",""
"2/10/2025","PO-001749","P-0274","Castrol Oils 486L","Automotive","Oils","200","L","148.86","29772.0","TechParts Sp. z o.o.","0.00%","ramowe","Q1","605.12","2/13/2025","2/13/2025","0","PLN","tak",""
"4/6/2025","PO-001750","P-0272","Stabilo Pens Model 680","Office","Pens","5","szt.","1-Apr","5-Feb","LogiTrans Sp. z o.o.","2.98%","produkcjne","Q2","0.32","4/9/2025","4/7/2025","-2","PLN","tak",""
"5/23/2025","PO-001751","P-0069","Makita Tools Model 462","Production","Tools","200","szt.","271.69","54338.0","OfficeLine Ltd","0.00%","ramowe","Q2","661.91","6/1/2025","6/1/2025","0","EUR","tak",""
"3/5/2024","PO-001752","P-0143","Xerox Toner Model 502","Office","Toner","20","szt.","657.95","13159.0","AutoServ Sp. z o.o.","0.00%","awaryjne","Q1","151.95","3/11/2024","3/10/2024","-1","PLN","nie",""
"11/24/2023","PO-001753","P-0048","BIC Pens Model 308","Office","Pens","2","szt.","Jan-74","Mar-48","ProMech Sp. z o.o.","1.98%","awaryjne","Q4","0.64","12/1/2023","12/9/2023","8","PLN","nie",""
"6/19/2024","PO-001754","P-0069","Makita Tools Model 462","Production","Tools","50","szt.","268.22","13411.0","OfficeLine Ltd","4.58%","katalogowe","Q2","400.04","6/26/2024","6/26/2024","0","EUR","nie",""
"1/10/2024","PO-001755","P-0090","Bosch Engine parts 339","Automotive","Engine parts","50","szt.","2258.62","112931.0","LogiTrans Ltd","0.00%","ramowe","Q1","4223.44","1/15/2024","1/15/2024","0","EUR","tak",""
"6/5/2024","PO-001756","P-0320","Portwest Workwear Model 102","BHP","Workwear","20","szt.","310.12","6202.4","PaperMax Sp. z o.o.","1.88%","produkcjne","Q2","233.56","6/15/2024","6/22/2024","7","PLN","tak",""
"3/8/2024","PO-001757","P-0190","REX Screws 598","Production","Screws","2","szt.","0.66","Jan-32","TechParts Ltd","1.95%","produkcjne","Q1","0.16","3/16/2024","3/16/2024","0","EUR","tak",""
"1/15/2025","PO-001758","P-0191","HP Toner 902","Office","Toner","1","szt.","514.8","514.8","TechParts Sp. z o.o.","2.90%","produkcjne","Q1","Dec-13","1/17/2025","1/17/2025","0","PLN","tak",""
"9/16/2024","PO-001759","P-0225","BIC Pens 830","Office","Pens","100","szt.","Mar-25","325.0","SafeGear Sp. z o.o.","0.00%","ramowe","Q3","28-May","9/27/2024","9/27/2024","0","PLN","tak",""
"4/18/2024","PO-001760","P-0144","Shell Oils 259L","Automotive","Oils","5","L","175.71","878.55","PaperMax S.r.l.","3.16%","produkcjne","Q2","49.83","4/26/2024","4/26/2024","0","EUR","tak",""
"3/17/2024","PO-001761","P-0234","Microsoft Software 771","IT","Software","50","licencja","8347.85","417392.5","AutoServ Sp. z o.o.","2.67%","produkcjne","Q1","5929.9","3/22/2024","3/19/2024","-3","PLN","tak",""
"6/10/2024","PO-001762","P-0179","Canon Printers 347","IT","Printers","1","szt.","1230.5","1230.5","LogiTrans Sp. z o.o.","3.35%","ramowe","Q2","Oct-85","6/11/2024","6/19/2024","8","PLN","tak",""
"12/21/2023","PO-001763","P-0170","DeWalt Tools 112","Production","Tools","50","szt.","1503.98","75199.0","PaperMax Sp. z o.o.","2.51%","produkcjne","Q4","176.86","12/30/2023","12/30/2023","0","PLN","tak",""
"9/6/2025","PO-001764","P-0253","Pepperl+Fuchs Sensors 814","Production","Sensors","1","szt.","1271.8","1271.8","EuroSupply S.r.l.","0.00%","ramowe","Q3","70.82","9/7/2025","9/7/2025","0","EUR","tak",""
"5/23/2024","PO-001765","P-0130","NTN Bearings Model 625","Automotive","Bearings","50","szt.","299.87","14993.5","PaperMax GmbH","0.00%","ramowe","Q2","277.57","6/1/2024","6/1/2024","0","EUR","tak",""
"2/13/2025","PO-001766","P-0196","Castrol Oils 371L","Automotive","Oils","1","L","95.31","95.31","SafeGear GmbH","0.00%","ofertowe","Q1","Feb-46","2/21/2025","2/21/2025","0","EUR","nie",""
"7/25/2024","PO-001767","P-0318","Microsoft Software Model 749","IT","Software","5","licencja","2100.48","10502.4","OfficeLine Ltd","3.19%","produkcjne","Q3","88.41","8/1/2024","8/2/2024","1","EUR","tak",""
"10/14/2024","PO-001768","P-0101","Lenovo Laptops Model 847","IT","Laptops","10","szt.","8725.35","87253.5","TechParts Sp. z o.o.","3.05%","produkcjne","Q4","1750.48","10/17/2024","10/25/2024","8","PLN","tak",""
"2/3/2025","PO-001769","P-0065","3M Helmets 818","BHP","Helmets","10","szt.","139.73","1397.3","ProMech Sp. z o.o.","0.00%","katalogowe","Q1","16.78","2/12/2025","2/12/2025","0","PLN","nie",""
"10/8/2024","PO-001770","P-0210","Bosch Filters Model 644","Automotive","Filters","100","szt.","37.32","3732.0","AutoServ Sp. z o.o.","0.00%","ramowe","Q4","187.77","10/15/2024","10/15/2024","0","PLN","nie",""
"1/7/2024","PO-001771","P-0327","WEG Motors Model 109","Production","Motors","2","szt.","853.89","1707.78","IndustrialCo Ltd","2.12%","produkcjne","Q1","130.35","1/16/2024","1/16/2024","0","EUR","tak",""
"6/15/2024","PO-001772","P-0021","Uvex Gloves Model 145","BHP","Gloves","1","para","32.01","32.01","OfficeLine S.r.l.","4.58%","produkcjne","Q2","0.92","6/29/2024","6/29/2024","0","EUR","tak",""
"10/25/2025","PO-001773","P-0295","NTN Bearings 237","Automotive","Bearings","10","szt.","101.16","1011.6","OfficeLine Sp. z o.o.","4.58%","produkcjne","Q4","31.0","10/28/2025","10/28/2025","0","PLN","tak",""
"8/4/2025","PO-001774","P-0300","ABB Motors Model 154","Production","Motors","20","szt.","5153.37","103067.4","ProMech Sp. z o.o.","0.00%","awaryjne","Q3","6000.0","8/9/2025","8/9/2025","0","PLN","nie",""
"7/20/2024","PO-001775","P-0312","Mann Filters 672","Automotive","Filters","200","szt.","229.9","45980.0","OfficeLine Sp. z o.o.","4.22%","ramowe","Q3","1696.82","7/21/2024","7/21/2024","0","PLN","tak",""
"10/2/2024","PO-001776","P-0238","SICK Sensors Model 476","Production","Sensors","50","szt.","267.41","13370.5","SafeGear Sp. z o.o.","2.03%","produkcjne","Q4","326.33","10/14/2024","10/14/2024","0","PLN","nie",""
"9/24/2024","PO-001777","P-0085","Canon Printers Model 247","IT","Printers","1","szt.","3374.5","3374.5","LogiTrans BV","1.69%","produkcjne","Q3","133.26","9/26/2024","9/26/2024","0","EUR","tak",""
"2/19/2025","PO-001778","P-0282","3M Safety glasses 493","BHP","Safety glasses","50","szt.","185.73","9286.5","IndustrialCo SARL","4.57%","produkcjne","Q1","92.13","3/4/2025","3/4/2025","0","EUR","tak",""
"7/14/2025","PO-001779","P-0080","Mann Filters 324","Automotive","Filters","50","szt.","267.96","13398.0","PaperMax GmbH","4.58%","produkcjne","Q3","288.16","7/22/2025","7/21/2025","-1","EUR","tak",""
"4/21/2024","PO-001780","P-0286","Dell Monitors 193","IT","Monitors","20","szt.","970.52","19410.4","IndustrialCo Sp. z o.o.","0.00%","awaryjne","Q2","133.08","4/28/2024","4/28/2024","0","PLN","nie",""
"1/9/2024","PO-001781","P-0280","SKF Bearings Model 346","Automotive","Bearings","20","szt.","53.26","1065.2","SafeGear GmbH","0.00%","awaryjne","Q1","128.51","1/18/2024","1/18/2024","0","EUR","nie",""
"10/3/2025","PO-001782","P-0304","Bosch Filters 223","Automotive","Filters","100","szt.","117.46","11746.0","IndustrialCo Sp. z o.o.","3.35%","produkcjne","Q4","69.57","10/9/2025","10/9/2025","0","PLN","tak",""
"9/30/2024","PO-001783","P-0116","Papyrus Paper 886 op.","Office","Paper","10","op.","29-Jun","296.0","LogiTrans S.r.l.","3.03%","ramowe","Q3","19-Aug","10/7/2024","10/10/2024","3","EUR","tak",""
"11/7/2023","PO-001784","P-0159","Nowy Styl Office chairs Model 309","Office","Office chairs","5","szt.","865.95","4329.75","LogiTrans Sp. z o.o.","0.00%","ramowe","Q4","151.34","11/11/2023","11/11/2023","0","PLN","tak",""
"3/21/2024","PO-001785","P-0158","Microsoft Software 934","IT","Software","1","licencja","20909.59","20909.59","LogiTrans Sp. z o.o.","2.03%","produkcjne","Q1","279.74","3/23/2024","3/22/2024","-1","PLN","tak",""
"4/10/2025","PO-001786","P-0223","Mann Filters Model 631","Automotive","Filters","20","szt.","160.39","3207.8","AutoServ GmbH","1.96%","produkcjne","Q2","96.6","4/15/2025","4/16/2025","1","EUR","tak",""
"10/22/2025","PO-001787","P-0306","Xerox Toner 349","Office","Toner","100","szt.","521.12","52112.0","LogiTrans Sp. z o.o.","4.58%","produkcjne","Q4","2029.32","10/24/2025","10/24/2025","0","PLN","tak",""
"2/18/2024","PO-001788","P-0223","Mann Filters Model 631","Automotive","Filters","1","szt.","148.56","148.56","AutoServ GmbH","3.50%","produkcjne","Q1","15-Aug","2/29/2024","2/29/2024","0","EUR","tak",""
"5/29/2025","PO-001789","P-0143","Xerox Toner Model 502","Office","Toner","100","szt.","566.46","56646.0","ITDistrib Sp. z o.o.","2.82%","produkcjne","Q2","483.91","6/10/2025","6/7/2025","-3","PLN","nie",""
"10/15/2024","PO-001790","P-0206","Uvex Safety glasses 886","BHP","Safety glasses","2","szt.","30-Jun","60.12","OfficeLine S.r.l.","0.00%","ramowe","Q4","Jan-92","10/28/2024","10/28/2024","0","EUR","tak",""
"6/20/2025","PO-001791","P-0199","Shell Oils 872L","Automotive","Oils","1","L","63.2","63.2","ProMech Sp. z o.o.","2.47%","produkcjne","Q2","Mar-18","6/26/2025","6/26/2025","0","PLN","tak",""
